#:t M1mx M1my M1mz
285.95 0.992718 -0.113913 -0.0391761
286.0 0.992725 -0.11366 -0.0397262
286.05 0.992732 -0.113405 -0.0402748
286.1 0.992739 -0.113147 -0.0408218
286.15 0.992746 -0.112887 -0.0413673
286.2 0.992753 -0.112624 -0.0419112
286.25 0.99276 -0.112359 -0.0424535
286.3 0.992767 -0.112091 -0.0429942
286.35 0.992774 -0.11182 -0.0435333
286.4 0.992781 -0.111547 -0.0440708
286.45 0.992788 -0.111271 -0.0446067
286.5 0.992796 -0.110993 -0.0451409
286.55 0.992803 -0.110712 -0.0456734
286.6 0.992809 -0.110429 -0.0462043
286.65 0.992816 -0.110143 -0.0467335
286.7 0.992823 -0.109854 -0.047261
286.75 0.99283 -0.109564 -0.0477868
286.8 0.992837 -0.10927 -0.0483109
286.85 0.992844 -0.108974 -0.0488332
286.9 0.992851 -0.108676 -0.0493539
286.95 0.992858 -0.108375 -0.0498727
287.0 0.992865 -0.108072 -0.0503898
287.05 0.992872 -0.107767 -0.0509052
287.1 0.992879 -0.107458 -0.0514187
287.15 0.992886 -0.107148 -0.0519305
287.2 0.992893 -0.106835 -0.0524404
287.25 0.9929 -0.10652 -0.0529486
287.3 0.992907 -0.106202 -0.0534549
287.35 0.992914 -0.105882 -0.0539593
287.4 0.99292 -0.10556 -0.0544619
287.45 0.992927 -0.105235 -0.0549627
287.5 0.992934 -0.104908 -0.0554616
287.55 0.992941 -0.104579 -0.0559586
287.6 0.992948 -0.104247 -0.0564537
287.65 0.992955 -0.103913 -0.0569469
287.7 0.992962 -0.103577 -0.0574382
287.75 0.992968 -0.103238 -0.0579275
287.8 0.992975 -0.102897 -0.0584149
287.85 0.992982 -0.102554 -0.0589004
287.9 0.992989 -0.102208 -0.0593839
287.95 0.992996 -0.101861 -0.0598655
288.0 0.993003 -0.101511 -0.060345
288.05 0.993009 -0.101159 -0.0608226
288.1 0.993016 -0.100804 -0.0612982
288.15 0.993023 -0.100448 -0.0617718
288.2 0.99303 -0.100089 -0.0622433
288.25 0.993036 -0.099728 -0.0627129
288.3 0.993043 -0.0993649 -0.0631803
288.35 0.99305 -0.0989997 -0.0636458
288.4 0.993057 -0.0986323 -0.0641092
288.45 0.993063 -0.0982627 -0.0645705
288.5 0.99307 -0.0978911 -0.0650297
288.55 0.993077 -0.0975173 -0.0654869
288.6 0.993084 -0.0971414 -0.0659419
288.65 0.99309 -0.0967635 -0.0663949
288.7 0.993097 -0.0963834 -0.0668457
288.75 0.993104 -0.0960013 -0.0672945
288.8 0.993111 -0.0956172 -0.067741
288.85 0.993117 -0.095231 -0.0681855
288.9 0.993124 -0.0948427 -0.0686278
288.95 0.993131 -0.0944525 -0.0690679
289.0 0.993137 -0.0940602 -0.0695058
289.05 0.993144 -0.093666 -0.0699416
289.1 0.993151 -0.0932697 -0.0703752
289.15 0.993157 -0.0928715 -0.0708066
289.2 0.993164 -0.0924714 -0.0712358
289.25 0.993171 -0.0920692 -0.0716627
289.3 0.993177 -0.0916652 -0.0720875
289.35 0.993184 -0.0912592 -0.07251
289.4 0.99319 -0.0908513 -0.0729303
289.45 0.993197 -0.0904415 -0.0733483
289.5 0.993204 -0.0900299 -0.0737641
289.55 0.99321 -0.0896163 -0.0741776
289.6 0.993217 -0.0892009 -0.0745888
289.65 0.993223 -0.0887837 -0.0749978
289.7 0.99323 -0.0883646 -0.0754044
289.75 0.993237 -0.0879437 -0.0758088
289.8 0.993243 -0.0875209 -0.0762108
289.85 0.99325 -0.0870964 -0.0766106
289.9 0.993256 -0.0866701 -0.077008
289.95 0.993263 -0.086242 -0.0774031
290.0 0.993269 -0.0858121 -0.0777959
290.05 0.993276 -0.0853805 -0.0781863
290.1 0.993282 -0.0849471 -0.0785743
290.15 0.993289 -0.0845121 -0.07896
290.2 0.993296 -0.0840753 -0.0793434
290.25 0.993302 -0.0836368 -0.0797243
290.3 0.993309 -0.0831966 -0.0801029
290.35 0.993315 -0.0827548 -0.0804791
290.4 0.993322 -0.0823113 -0.0808529
290.45 0.993328 -0.0818661 -0.0812243
290.5 0.993335 -0.0814193 -0.0815932
290.55 0.993341 -0.0809709 -0.0819598
290.6 0.993347 -0.0805209 -0.0823239
290.65 0.993354 -0.0800692 -0.0826856
290.7 0.99336 -0.079616 -0.0830449
290.75 0.993367 -0.0791613 -0.0834017
290.8 0.993373 -0.0787049 -0.0837561
290.85 0.99338 -0.078247 -0.084108
290.9 0.993386 -0.0777876 -0.0844574
290.95 0.993393 -0.0773267 -0.0848044
291.0 0.993399 -0.0768642 -0.0851489
291.05 0.993405 -0.0764003 -0.0854909
291.1 0.993412 -0.0759349 -0.0858304
291.15 0.993418 -0.075468 -0.0861675
291.2 0.993425 -0.0749997 -0.086502
291.25 0.993431 -0.0745299 -0.086834
291.3 0.993437 -0.0740587 -0.0871635
291.35 0.993444 -0.0735861 -0.0874905
291.4 0.99345 -0.0731121 -0.087815
291.45 0.993456 -0.0726366 -0.0881369
291.5 0.993463 -0.0721599 -0.0884563
291.55 0.993469 -0.0716817 -0.0887731
291.6 0.993476 -0.0712022 -0.0890874
291.65 0.993482 -0.0707214 -0.0893992
291.7 0.993488 -0.0702393 -0.0897083
291.75 0.993495 -0.0697559 -0.090015
291.8 0.993501 -0.0692711 -0.090319
291.85 0.993507 -0.0687851 -0.0906205
291.9 0.993514 -0.0682978 -0.0909194
291.95 0.99352 -0.0678093 -0.0912157
292.0 0.993526 -0.0673195 -0.0915094
292.05 0.993532 -0.0668285 -0.0918005
292.1 0.993539 -0.0663363 -0.0920891
292.15 0.993545 -0.0658429 -0.092375
292.2 0.993551 -0.0653483 -0.0926583
292.25 0.993557 -0.0648525 -0.092939
292.3 0.993564 -0.0643556 -0.0932171
292.35 0.99357 -0.0638575 -0.0934925
292.4 0.993576 -0.0633583 -0.0937653
292.45 0.993583 -0.062858 -0.0940355
292.5 0.993589 -0.0623566 -0.0943031
292.55 0.993595 -0.0618541 -0.094568
292.6 0.993601 -0.0613505 -0.0948303
292.65 0.993607 -0.0608459 -0.0950899
292.7 0.993614 -0.0603402 -0.0953469
292.75 0.99362 -0.0598335 -0.0956012
292.8 0.993626 -0.0593257 -0.0958529
292.85 0.993632 -0.058817 -0.0961018
292.9 0.993638 -0.0583072 -0.0963482
292.95 0.993645 -0.0577965 -0.0965918
293.0 0.993651 -0.0572848 -0.0968328
293.05 0.993657 -0.0567722 -0.0970711
293.1 0.993663 -0.0562586 -0.0973067
293.15 0.993669 -0.0557442 -0.0975397
293.2 0.993675 -0.0552287 -0.0977699
293.25 0.993682 -0.0547124 -0.0979974
293.3 0.993688 -0.0541953 -0.0982223
293.35 0.993694 -0.0536772 -0.0984445
293.4 0.9937 -0.0531583 -0.0986639
293.45 0.993706 -0.0526386 -0.0988807
293.5 0.993712 -0.052118 -0.0990947
293.55 0.993718 -0.0515966 -0.0993061
293.6 0.993724 -0.0510745 -0.0995147
293.65 0.993731 -0.0505515 -0.0997206
293.7 0.993737 -0.0500278 -0.0999238
293.75 0.993743 -0.0495033 -0.100124
293.8 0.993749 -0.0489781 -0.100322
293.85 0.993755 -0.0484521 -0.100517
293.9 0.993761 -0.0479254 -0.100709
293.95 0.993767 -0.0473981 -0.100899
294.0 0.993773 -0.04687 -0.101086
294.05 0.993779 -0.0463413 -0.10127
294.1 0.993785 -0.0458119 -0.101451
294.15 0.993791 -0.0452819 -0.10163
294.2 0.993797 -0.0447512 -0.101806
294.25 0.993803 -0.04422 -0.101979
294.3 0.993809 -0.0436881 -0.102149
294.35 0.993815 -0.0431556 -0.102317
294.4 0.993821 -0.0426226 -0.102482
294.45 0.993827 -0.042089 -0.102644
294.5 0.993833 -0.0415549 -0.102804
294.55 0.993839 -0.0410202 -0.10296
294.6 0.993845 -0.040485 -0.103114
294.65 0.993851 -0.0399493 -0.103265
294.7 0.993857 -0.0394131 -0.103414
294.75 0.993863 -0.0388765 -0.103559
294.8 0.993869 -0.0383393 -0.103702
294.85 0.993875 -0.0378018 -0.103842
294.9 0.993881 -0.0372638 -0.10398
294.95 0.993887 -0.0367253 -0.104114
295.0 0.993893 -0.0361865 -0.104246
295.05 0.993899 -0.0356473 -0.104375
295.1 0.993905 -0.0351077 -0.104502
295.15 0.993911 -0.0345677 -0.104625
295.2 0.993917 -0.0340274 -0.104746
295.25 0.993923 -0.0334868 -0.104864
295.3 0.993929 -0.0329458 -0.10498
295.35 0.993934 -0.0324045 -0.105092
295.4 0.99394 -0.031863 -0.105202
295.45 0.993946 -0.0313211 -0.105309
295.5 0.993952 -0.030779 -0.105413
295.55 0.993958 -0.0302366 -0.105515
295.6 0.993964 -0.029694 -0.105613
295.65 0.99397 -0.0291512 -0.105709
295.7 0.993976 -0.0286082 -0.105803
295.75 0.993981 -0.0280649 -0.105893
295.8 0.993987 -0.0275215 -0.105981
295.85 0.993993 -0.0269779 -0.106066
295.9 0.993999 -0.0264342 -0.106148
295.95 0.994005 -0.0258903 -0.106227
296.0 0.994011 -0.0253463 -0.106304
296.05 0.994016 -0.0248022 -0.106378
296.1 0.994022 -0.024258 -0.106449
296.15 0.994028 -0.0237136 -0.106517
296.2 0.994034 -0.0231693 -0.106583
296.25 0.99404 -0.0226248 -0.106646
296.3 0.994045 -0.0220804 -0.106706
296.35 0.994051 -0.0215359 -0.106763
296.4 0.994057 -0.0209913 -0.106818
296.45 0.994063 -0.0204468 -0.10687
296.5 0.994069 -0.0199023 -0.106919
296.55 0.994074 -0.0193578 -0.106965
296.6 0.99408 -0.0188134 -0.107009
296.65 0.994086 -0.018269 -0.107049
296.7 0.994092 -0.0177246 -0.107088
296.75 0.994097 -0.0171804 -0.107123
296.8 0.994103 -0.0166362 -0.107156
296.85 0.994109 -0.0160922 -0.107185
296.9 0.994115 -0.0155483 -0.107213
296.95 0.99412 -0.0150045 -0.107237
297.0 0.994126 -0.0144608 -0.107259
297.05 0.994132 -0.0139173 -0.107278
297.1 0.994137 -0.013374 -0.107294
297.15 0.994143 -0.0128309 -0.107308
297.2 0.994149 -0.012288 -0.107318
297.25 0.994154 -0.0117453 -0.107326
297.3 0.99416 -0.0112028 -0.107332
297.35 0.994166 -0.0106606 -0.107334
297.4 0.994171 -0.0101186 -0.107334
297.45 0.994177 -0.0095769 -0.107332
297.5 0.994183 -0.00903548 -0.107326
297.55 0.994188 -0.00849436 -0.107318
297.6 0.994194 -0.00795355 -0.107307
297.65 0.9942 -0.00741306 -0.107293
297.7 0.994205 -0.0068729 -0.107277
297.75 0.994211 -0.0063331 -0.107258
297.8 0.994217 -0.00579366 -0.107236
297.85 0.994222 -0.0052546 -0.107212
297.9 0.994228 -0.00471592 -0.107185
297.95 0.994234 -0.00417765 -0.107155
298.0 0.994239 -0.0036398 -0.107123
298.05 0.994245 -0.00310237 -0.107088
298.1 0.99425 -0.00256539 -0.10705
298.15 0.994256 -0.00202887 -0.10701
298.2 0.994261 -0.00149281 -0.106967
298.25 0.994267 -0.000957232 -0.106921
298.3 0.994273 -0.000422152 -0.106873
298.35 0.994278 0.000112421 -0.106822
298.4 0.994284 0.000646473 -0.106768
298.45 0.994289 0.00117999 -0.106712
298.5 0.994295 0.00171296 -0.106653
298.55 0.9943 0.00224537 -0.106591
298.6 0.994306 0.00277721 -0.106527
298.65 0.994311 0.00330846 -0.10646
298.7 0.994317 0.00383912 -0.10639
298.75 0.994323 0.00436916 -0.106318
298.8 0.994328 0.00489858 -0.106244
298.85 0.994334 0.00542736 -0.106166
298.9 0.994339 0.00595549 -0.106086
298.95 0.994345 0.00648296 -0.106004
299.0 0.99435 0.00700976 -0.105919
299.05 0.994356 0.00753586 -0.105831
299.1 0.994361 0.00806127 -0.105741
299.15 0.994367 0.00858596 -0.105648
299.2 0.994372 0.00910993 -0.105552
299.25 0.994378 0.00963316 -0.105454
299.3 0.994383 0.0101556 -0.105354
299.35 0.994388 0.0106774 -0.10525
299.4 0.994394 0.0111983 -0.105145
299.45 0.994399 0.0117185 -0.105036
299.5 0.994405 0.0122378 -0.104926
299.55 0.99441 0.0127564 -0.104812
299.6 0.994416 0.0132741 -0.104696
299.65 0.994421 0.0137909 -0.104578
299.7 0.994427 0.014307 -0.104457
299.75 0.994432 0.0148221 -0.104333
299.8 0.994437 0.0153364 -0.104207
299.85 0.994443 0.0158499 -0.104079
299.9 0.994448 0.0163624 -0.103948
299.95 0.994454 0.016874 -0.103814
300.0 0.994459 0.0173846 -0.103678
300.05 0.994464 0.0178944 -0.10354
300.1 0.99447 0.0184032 -0.103399
300.15 0.994475 0.018911 -0.103255
300.2 0.99448 0.0194179 -0.10311
300.25 0.994486 0.0199238 -0.102961
300.3 0.994491 0.0204287 -0.10281
300.35 0.994497 0.0209326 -0.102657
300.4 0.994502 0.0214354 -0.102501
300.45 0.994507 0.0219373 -0.102343
300.5 0.994513 0.0224381 -0.102183
300.55 0.994518 0.0229378 -0.10202
300.6 0.994523 0.0234365 -0.101854
300.65 0.994529 0.0239342 -0.101686
300.7 0.994534 0.0244307 -0.101516
300.75 0.994539 0.0249261 -0.101343
300.8 0.994545 0.0254204 -0.101168
300.85 0.99455 0.0259136 -0.100991
300.9 0.994555 0.0264057 -0.100811
300.95 0.99456 0.0268966 -0.100629
301.0 0.994566 0.0273864 -0.100444
301.05 0.994571 0.027875 -0.100258
301.1 0.994576 0.0283624 -0.100068
301.15 0.994582 0.0288486 -0.0998767
301.2 0.994587 0.0293337 -0.0996827
301.25 0.994592 0.0298175 -0.0994865
301.3 0.994597 0.0303001 -0.0992879
301.35 0.994603 0.0307814 -0.099087
301.4 0.994608 0.0312616 -0.0988838
301.45 0.994613 0.0317404 -0.0986783
301.5 0.994618 0.032218 -0.0984705
301.55 0.994624 0.0326944 -0.0982605
301.6 0.994629 0.0331694 -0.0980481
301.65 0.994634 0.0336431 -0.0978335
301.7 0.994639 0.0341156 -0.0976166
301.75 0.994644 0.0345867 -0.0973975
301.8 0.99465 0.0350565 -0.0971761
301.85 0.994655 0.0355249 -0.0969525
301.9 0.99466 0.035992 -0.0967266
301.95 0.994665 0.0364577 -0.0964985
302.0 0.99467 0.0369221 -0.0962682
302.05 0.994676 0.0373851 -0.0960357
302.1 0.994681 0.0378466 -0.095801
302.15 0.994686 0.0383068 -0.0955642
302.2 0.994691 0.0387656 -0.0953251
302.25 0.994696 0.0392229 -0.0950838
302.3 0.994701 0.0396788 -0.0948404
302.35 0.994707 0.0401333 -0.0945948
302.4 0.994712 0.0405863 -0.0943471
302.45 0.994717 0.0410378 -0.0940972
302.5 0.994722 0.0414879 -0.0938452
302.55 0.994727 0.0419365 -0.0935911
302.6 0.994732 0.0423836 -0.0933349
302.65 0.994737 0.0428292 -0.0930765
302.7 0.994742 0.0432733 -0.0928161
302.75 0.994748 0.0437158 -0.0925535
302.8 0.994753 0.0441568 -0.0922889
302.85 0.994758 0.0445963 -0.0920222
302.9 0.994763 0.0450342 -0.0917534
302.95 0.994768 0.0454706 -0.0914826
303.0 0.994773 0.0459054 -0.0912098
303.05 0.994778 0.0463386 -0.0909348
303.1 0.994783 0.0467702 -0.0906579
303.15 0.994788 0.0472002 -0.090379
303.2 0.994793 0.0476286 -0.090098
303.25 0.994798 0.0480554 -0.089815
303.3 0.994803 0.0484806 -0.0895301
303.35 0.994809 0.0489041 -0.0892431
303.4 0.994814 0.049326 -0.0889542
303.45 0.994819 0.0497462 -0.0886633
303.5 0.994824 0.0501648 -0.0883705
303.55 0.994829 0.0505817 -0.0880757
303.6 0.994834 0.0509969 -0.0877789
303.65 0.994839 0.0514104 -0.0874803
303.7 0.994844 0.0518223 -0.0871797
303.75 0.994849 0.0522324 -0.0868772
303.8 0.994854 0.0526408 -0.0865728
303.85 0.994859 0.0530474 -0.0862665
303.9 0.994864 0.0534524 -0.0859584
303.95 0.994869 0.0538556 -0.0856483
304.0 0.994874 0.054257 -0.0853365
304.05 0.994879 0.0546567 -0.0850227
304.1 0.994884 0.0550546 -0.0847071
304.15 0.994889 0.0554508 -0.0843897
304.2 0.994894 0.0558451 -0.0840705
304.25 0.994899 0.0562377 -0.0837494
304.3 0.994904 0.0566285 -0.0834265
304.35 0.994909 0.0570174 -0.0831019
304.4 0.994914 0.0574046 -0.0827754
304.45 0.994918 0.0577899 -0.0824472
304.5 0.994923 0.0581733 -0.0821173
304.55 0.994928 0.058555 -0.0817855
304.6 0.994933 0.0589348 -0.0814521
304.65 0.994938 0.0593127 -0.0811169
304.7 0.994943 0.0596888 -0.0807799
304.75 0.994948 0.060063 -0.0804413
304.8 0.994953 0.0604353 -0.080101
304.85 0.994958 0.0608057 -0.0797589
304.9 0.994963 0.0611743 -0.0794152
304.95 0.994968 0.0615409 -0.0790698
305.0 0.994973 0.0619056 -0.0787228
305.05 0.994977 0.0622684 -0.0783741
305.1 0.994982 0.0626293 -0.0780237
305.15 0.994987 0.0629883 -0.0776717
305.2 0.994992 0.0633453 -0.0773182
305.25 0.994997 0.0637004 -0.076963
305.3 0.995002 0.0640535 -0.0766062
305.35 0.995007 0.0644046 -0.0762478
305.4 0.995012 0.0647538 -0.0758878
305.45 0.995016 0.065101 -0.0755263
305.5 0.995021 0.0654463 -0.0751632
305.55 0.995026 0.0657895 -0.0747985
305.6 0.995031 0.0661308 -0.0744324
305.65 0.995036 0.06647 -0.0740647
305.7 0.995041 0.0668073 -0.0736955
305.75 0.995045 0.0671425 -0.0733248
305.8 0.99505 0.0674757 -0.0729526
305.85 0.995055 0.0678069 -0.0725789
305.9 0.99506 0.068136 -0.0722037
305.95 0.995065 0.0684632 -0.0718271
306.0 0.995069 0.0687882 -0.071449
306.05 0.995074 0.0691112 -0.0710695
306.1 0.995079 0.0694322 -0.0706886
306.15 0.995084 0.0697511 -0.0703063
306.2 0.995089 0.0700679 -0.0699225
306.25 0.995093 0.0703826 -0.0695374
306.3 0.995098 0.0706953 -0.0691509
306.35 0.995103 0.0710059 -0.068763
306.4 0.995108 0.0713143 -0.0683737
306.45 0.995112 0.0716207 -0.0679831
306.5 0.995117 0.071925 -0.0675912
306.55 0.995122 0.0722271 -0.0671979
306.6 0.995127 0.0725272 -0.0668034
306.65 0.995131 0.0728251 -0.0664075
306.7 0.995136 0.0731209 -0.0660103
306.75 0.995141 0.0734146 -0.0656118
306.8 0.995146 0.0737061 -0.0652121
306.85 0.99515 0.0739955 -0.0648111
306.9 0.995155 0.0742827 -0.0644089
306.95 0.99516 0.0745678 -0.0640054
307.0 0.995164 0.0748507 -0.0636007
307.05 0.995169 0.0751314 -0.0631948
307.1 0.995174 0.07541 -0.0627877
307.15 0.995179 0.0756864 -0.0623794
307.2 0.995183 0.0759606 -0.0619699
307.25 0.995188 0.0762327 -0.0615593
307.3 0.995193 0.0765025 -0.0611475
307.35 0.995197 0.0767702 -0.0607345
307.4 0.995202 0.0770357 -0.0603205
307.45 0.995207 0.0772989 -0.0599053
307.5 0.995211 0.07756 -0.0594889
307.55 0.995216 0.0778188 -0.0590715
307.6 0.995221 0.0780754 -0.058653
307.65 0.995225 0.0783298 -0.0582335
307.7 0.99523 0.078582 -0.0578128
307.75 0.995235 0.078832 -0.0573912
307.8 0.995239 0.0790797 -0.0569684
307.85 0.995244 0.0793252 -0.0565447
307.9 0.995248 0.0795684 -0.0561199
307.95 0.995253 0.0798094 -0.0556941
308.0 0.995258 0.0800482 -0.0552674
308.05 0.995262 0.0802847 -0.0548396
308.1 0.995267 0.0805189 -0.0544109
308.15 0.995271 0.0807509 -0.0539812
308.2 0.995276 0.0809806 -0.0535506
308.25 0.995281 0.081208 -0.053119
308.3 0.995285 0.0814332 -0.0526865
308.35 0.99529 0.0816561 -0.0522532
308.4 0.995294 0.0818767 -0.0518189
308.45 0.995299 0.0820951 -0.0513837
308.5 0.995304 0.0823111 -0.0509476
308.55 0.995308 0.0825249 -0.0505107
308.6 0.995313 0.0827363 -0.050073
308.65 0.995317 0.0829455 -0.0496343
308.7 0.995322 0.0831524 -0.0491949
308.75 0.995326 0.083357 -0.0487547
308.8 0.995331 0.0835593 -0.0483136
308.85 0.995335 0.0837592 -0.0478718
308.9 0.99534 0.0839569 -0.0474291
308.95 0.995345 0.0841523 -0.0469857
309.0 0.995349 0.0843453 -0.0465416
309.05 0.995354 0.084536 -0.0460967
309.1 0.995358 0.0847244 -0.0456511
309.15 0.995363 0.0849105 -0.0452047
309.2 0.995367 0.0850943 -0.0447577
309.25 0.995372 0.0852757 -0.0443099
309.3 0.995376 0.0854548 -0.0438615
309.35 0.995381 0.0856316 -0.0434124
309.4 0.995385 0.085806 -0.0429626
309.45 0.99539 0.0859781 -0.0425122
309.5 0.995394 0.0861479 -0.0420611
309.55 0.995399 0.0863153 -0.0416095
309.6 0.995403 0.0864803 -0.0411572
309.65 0.995408 0.0866431 -0.0407043
309.7 0.995412 0.0868035 -0.0402508
309.75 0.995416 0.0869615 -0.0397967
309.8 0.995421 0.0871172 -0.0393421
309.85 0.995425 0.0872705 -0.038887
309.9 0.99543 0.0874215 -0.0384312
309.95 0.995434 0.0875702 -0.037975
310.0 0.995439 0.0877165 -0.0375182
310.05 0.995443 0.0878604 -0.037061
310.1 0.995448 0.0880019 -0.0366032
310.15 0.995452 0.0881411 -0.036145
310.2 0.995456 0.088278 -0.0356863
310.25 0.995461 0.0884125 -0.0352271
310.3 0.995465 0.0885446 -0.0347675
310.35 0.99547 0.0886743 -0.0343075
310.4 0.995474 0.0888017 -0.0338471
310.45 0.995478 0.0889268 -0.0333862
310.5 0.995483 0.0890494 -0.0329249
310.55 0.995487 0.0891697 -0.0324633
310.6 0.995492 0.0892876 -0.0320013
310.65 0.995496 0.0894032 -0.0315389
310.7 0.9955 0.0895164 -0.0310762
310.75 0.995505 0.0896272 -0.0306132
310.8 0.995509 0.0897356 -0.0301498
310.85 0.995514 0.0898417 -0.0296861
310.9 0.995518 0.0899454 -0.0292221
310.95 0.995522 0.0900467 -0.0287578
311.0 0.995527 0.0901457 -0.0282933
311.05 0.995531 0.0902423 -0.0278285
311.1 0.995535 0.0903365 -0.0273634
311.15 0.99554 0.0904283 -0.0268981
311.2 0.995544 0.0905178 -0.0264326
311.25 0.995548 0.0906049 -0.0259668
311.3 0.995553 0.0906896 -0.0255008
311.35 0.995557 0.090772 -0.0250347
311.4 0.995561 0.0908519 -0.0245684
311.45 0.995566 0.0909296 -0.0241019
311.5 0.99557 0.0910048 -0.0236352
311.55 0.995574 0.0910777 -0.0231684
311.6 0.995579 0.0911481 -0.0227015
311.65 0.995583 0.0912163 -0.0222345
311.7 0.995587 0.091282 -0.0217673
311.75 0.995591 0.0913454 -0.0213001
311.8 0.995596 0.0914064 -0.0208327
311.85 0.9956 0.0914651 -0.0203653
311.9 0.995604 0.0915214 -0.0198979
311.95 0.995609 0.0915753 -0.0194304
312.0 0.995613 0.0916268 -0.0189628
312.05 0.995617 0.091676 -0.0184952
312.1 0.995621 0.0917229 -0.0180276
312.15 0.995626 0.0917673 -0.0175601
312.2 0.99563 0.0918094 -0.0170925
312.25 0.995634 0.0918492 -0.0166249
312.3 0.995638 0.0918866 -0.0161574
312.35 0.995643 0.0919216 -0.0156899
312.4 0.995647 0.0919543 -0.0152225
312.45 0.995651 0.0919846 -0.0147551
312.5 0.995655 0.0920126 -0.0142879
312.55 0.99566 0.0920382 -0.0138207
312.6 0.995664 0.0920615 -0.0133536
312.65 0.995668 0.0920824 -0.0128867
312.7 0.995672 0.092101 -0.0124198
312.75 0.995676 0.0921172 -0.0119531
312.8 0.995681 0.0921311 -0.0114866
312.85 0.995685 0.0921427 -0.0110202
312.9 0.995689 0.0921519 -0.010554
312.95 0.995693 0.0921588 -0.010088
313.0 0.995697 0.0921633 -0.0096222
313.05 0.995702 0.0921656 -0.00915659
313.1 0.995706 0.0921654 -0.00869121
313.15 0.99571 0.092163 -0.00822605
313.2 0.995714 0.0921582 -0.00776114
313.25 0.995718 0.0921512 -0.00729648
313.3 0.995722 0.0921418 -0.0068321
313.35 0.995727 0.09213 -0.00636798
313.4 0.995731 0.092116 -0.00590416
313.45 0.995735 0.0920996 -0.00544064
313.5 0.995739 0.092081 -0.00497744
313.55 0.995743 0.09206 -0.00451455
313.6 0.995747 0.0920367 -0.004052
313.65 0.995752 0.0920112 -0.0035898
313.7 0.995756 0.0919833 -0.00312796
313.75 0.99576 0.0919531 -0.00266649
313.8 0.995764 0.0919207 -0.00220539
313.85 0.995768 0.0918859 -0.00174469
313.9 0.995772 0.0918489 -0.00128439
313.95 0.995776 0.0918096 -0.000824508
314.0 0.99578 0.091768 -0.00036505
314.05 0.995784 0.0917241 9.3972e-05
314.1 0.995789 0.0916779 0.000552546
314.15 0.995793 0.0916295 0.00101066
314.2 0.995797 0.0915788 0.0014683
314.25 0.995801 0.0915259 0.00192547
314.3 0.995805 0.0914707 0.00238214
314.35 0.995809 0.0914132 0.00283831
314.4 0.995813 0.0913535 0.00329396
314.45 0.995817 0.0912915 0.00374908
314.5 0.995821 0.0912273 0.00420368
314.55 0.995825 0.0911609 0.00465772
314.6 0.995829 0.0910922 0.0051112
314.65 0.995833 0.0910213 0.00556412
314.7 0.995837 0.0909481 0.00601645
314.75 0.995842 0.0908727 0.0064682
314.8 0.995846 0.0907951 0.00691934
314.85 0.99585 0.0907153 0.00736987
314.9 0.995854 0.0906333 0.00781978
314.95 0.995858 0.0905491 0.00826905
315.0 0.995862 0.0904626 0.00871768
315.05 0.995866 0.090374 0.00916565
315.1 0.99587 0.0902831 0.00961295
315.15 0.995874 0.0901901 0.0100596
